,時刻,K [ﾟC],WT [ﾟC],MG [ﾟC],SC [ﾟC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/13,14:00:05,-55.37,-51.13,-46.63,-47.9,0,0,0,0,0,0,0,0
2021/10/13,14:00:10,-55.53,-51.28,-46.78,-48.07,0,0,0,0,0,0,0,0
2021/10/13,14:00:15,-55.81,-51.44,-46.96,-48.26,0,0,0,0,0,0,0,0
2021/10/13,14:00:20,-56,-51.59,-47.12,-48.42,0,0,0,0,0,0,0,0
2021/10/13,14:00:25,-55.87,-51.75,-47.27,-48.59,0,0,0,0,0,0,0,0
2021/10/13,14:00:30,-56.25,-51.9,-47.42,-48.76,0,0,0,0,0,0,0,0
2021/10/13,14:00:35,-56.34,-52.06,-47.59,-48.92,0,0,0,0,0,0,0,0
2021/10/13,14:00:40,-56.52,-52.2,-47.75,-49.1,0,0,0,0,0,0,0,0
2021/10/13,14:00:45,-56.55,-52.33,-47.89,-49.27,0,0,0,0,0,0,0,0
2021/10/13,14:00:50,-56.67,-52.51,-48.04,-49.43,0,0,0,0,0,0,0,0
2021/10/13,14:00:55,-56.86,-52.65,-48.21,-49.6,0,0,0,0,0,0,0,0
2021/10/13,14:01:00,-56.79,-52.78,-48.36,-49.75,0,0,0,0,0,0,0,0
2021/10/13,14:01:05,-56.6,-52.92,-48.5,-49.92,0,0,0,0,0,0,0,0
2021/10/13,14:01:10,-56.81,-53.05,-48.66,-50.07,0,0,0,0,0,0,0,0
2021/10/13,14:01:15,-56.73,-53.2,-48.81,-50.21,0,0,0,0,0,0,0,0
2021/10/13,14:01:20,-56.81,-53.38,-48.95,-50.4,0,0,0,0,0,0,0,0
2021/10/13,14:01:25,-56.78,-53.5,-49.1,-50.54,0,0,0,0,0,0,0,0
2021/10/13,14:01:30,-57,-53.62,-49.24,-50.69,0,0,0,0,0,0,0,0
2021/10/13,14:01:35,-57.18,-53.78,-49.38,-50.85,0,0,0,0,0,0,0,0
2021/10/13,14:01:40,-57.42,-53.9,-49.53,-51,0,0,0,0,0,0,0,0
2021/10/13,14:01:45,-57.56,-54.04,-49.67,-51.16,0,0,0,0,0,0,0,0
2021/10/13,14:01:50,-57.64,-54.18,-49.81,-51.3,0,0,0,0,0,0,0,0
2021/10/13,14:01:55,-57.47,-54.31,-49.97,-51.45,0,0,0,0,0,0,0,0
2021/10/13,14:02:00,-57.7,-54.45,-50.09,-51.61,0,0,0,0,0,0,0,0
2021/10/13,14:02:05,-57.9,-54.57,-50.23,-51.76,0,0,0,0,0,0,0,0
2021/10/13,14:02:10,-58.22,-54.71,-50.38,-51.9,0,0,0,0,0,0,0,0
2021/10/13,14:02:15,-58.39,-54.84,-50.49,-52.04,0,0,0,0,0,0,0,0
2021/10/13,14:02:20,-58.42,-54.96,-50.63,-52.2,0,0,0,0,0,0,0,0
2021/10/13,14:02:25,-58.34,-55.1,-50.77,-52.33,0,0,0,0,0,0,0,0
2021/10/13,14:02:30,-58.39,-55.23,-50.89,-52.47,0,0,0,0,0,0,0,0
2021/10/13,14:02:35,-58.5,-55.35,-51.03,-52.61,0,0,0,0,0,0,0,0
2021/10/13,14:02:40,-58.48,-55.48,-51.16,-52.75,0,0,0,0,0,0,0,0
2021/10/13,14:02:45,-58.37,-55.6,-51.28,-52.89,0,0,0,0,0,0,0,0
2021/10/13,14:02:50,-58.53,-55.73,-51.42,-53.02,0,0,0,0,0,0,0,0
2021/10/13,14:02:55,-58.66,-55.85,-51.54,-53.17,0,0,0,0,0,0,0,0
2021/10/13,14:03:00,-58.96,-55.88,-51.57,-53.2,0,0,0,0,0,0,0,0
2021/10/13,14:03:05,-59,-55.99,-51.68,-53.31,0,0,0,0,0,0,0,0
2021/10/13,14:03:10,-59.14,-56.11,-51.8,-53.46,0,0,0,0,0,0,0,0
2021/10/13,14:03:15,-59.16,-56.24,-51.94,-53.59,0,0,0,0,0,0,0,0
2021/10/13,14:03:20,-59.35,-56.35,-52.07,-53.73,0,0,0,0,0,0,0,0
2021/10/13,14:03:25,-59.52,-56.47,-52.19,-53.87,0,0,0,0,0,0,0,0
2021/10/13,14:03:30,-59.59,-56.58,-52.3,-53.98,0,0,0,0,0,0,0,0
2021/10/13,14:03:35,-59.63,-56.71,-52.42,-54.12,0,0,0,0,0,0,0,0
2021/10/13,14:03:40,-59.77,-56.82,-52.53,-54.26,0,0,0,0,0,0,0,0
2021/10/13,14:03:45,-59.58,-56.94,-52.66,-54.37,0,0,0,0,0,0,0,0
2021/10/13,14:03:50,-59.67,-57.07,-52.76,-54.49,0,0,0,0,0,0,0,0
2021/10/13,14:03:55,-59.56,-57.18,-52.87,-54.6,0,0,0,0,0,0,0,0
2021/10/13,14:04:00,-59.66,-57.29,-53,-54.74,0,0,0,0,0,0,0,0
2021/10/13,14:04:05,-59.58,-57.4,-53.11,-54.87,0,0,0,0,0,0,0,0
2021/10/13,14:04:10,-59.69,-57.52,-53.25,-54.99,0,0,0,0,0,0,0,0
2021/10/13,14:04:15,-59.88,-57.62,-53.34,-55.11,0,0,0,0,0,0,0,0
2021/10/13,14:04:20,-59.91,-57.74,-53.46,-55.24,0,0,0,0,0,0,0,0
2021/10/13,14:04:25,-60,-57.84,-53.57,-55.35,0,0,0,0,0,0,0,0
2021/10/13,14:04:30,-60,-57.95,-53.7,-55.46,0,0,0,0,0,0,0,0
2021/10/13,14:04:35,-60.07,-58.06,-53.79,-55.6,0,0,0,0,0,0,0,0
2021/10/13,14:04:40,-60.27,-58.05,-53.79,-55.59,0,0,0,0,0,0,0,0
2021/10/13,14:04:45,-60.46,-58.16,-53.89,-55.72,0,0,0,0,0,0,0,0
2021/10/13,14:04:50,-60.49,-58.27,-54,-55.83,0,0,0,0,0,0,0,0
2021/10/13,14:04:55,-60.6,-58.38,-54.11,-55.97,0,0,0,0,0,0,0,0
2021/10/13,14:05:00,-60.59,-58.47,-54.22,-56.08,0,0,0,0,0,0,0,0
2021/10/13,14:05:05,-60.55,-58.58,-54.31,-56.19,0,0,0,0,0,0,0,0
2021/10/13,14:05:10,-60.72,-58.68,-54.42,-56.3,0,0,0,0,0,0,0,0
2021/10/13,14:05:15,-60.82,-58.79,-54.52,-56.41,0,0,0,0,0,0,0,0
2021/10/13,14:05:20,-60.87,-58.88,-54.63,-56.52,0,0,0,0,0,0,0,0
2021/10/13,14:05:25,-60.9,-59.01,-54.74,-56.64,0,0,0,0,0,0,0,0
2021/10/13,14:05:30,-61.02,-59.1,-54.84,-56.73,0,0,0,0,0,0,0,0
2021/10/13,14:05:35,-61.12,-59.2,-54.94,-56.84,0,0,0,0,0,0,0,0
2021/10/13,14:05:40,-61.25,-59.31,-55.05,-56.97,0,0,0,0,0,0,0,0
2021/10/13,14:05:45,-61.23,-59.4,-55.14,-57.08,0,0,0,0,0,0,0,0
2021/10/13,14:05:50,-61.4,-59.5,-55.25,-57.19,0,0,0,0,0,0,0,0
2021/10/13,14:05:55,-61.36,-59.59,-55.33,-57.3,0,0,0,0,0,0,0,0
2021/10/13,14:06:00,-61.48,-59.68,-55.44,-57.41,0,0,0,0,0,0,0,0
2021/10/13,14:06:05,-61.58,-59.8,-55.55,-57.5,0,0,0,0,0,0,0,0
2021/10/13,14:06:10,-61.62,-59.89,-55.62,-57.61,0,0,0,0,0,0,0,0
2021/10/13,14:06:15,-61.61,-59.98,-55.73,-57.72,0,0,0,0,0,0,0,0
2021/10/13,14:06:20,-61.78,-60.08,-55.81,-57.82,0,0,0,0,0,0,0,0
2021/10/13,14:06:25,-61.89,-60.16,-55.92,-57.93,0,0,0,0,0,0,0,0
2021/10/13,14:06:30,-61.97,-60.27,-56,-58.03,0,0,0,0,0,0,0,0
2021/10/13,14:06:35,-61.99,-60.35,-56.09,-58.13,0,0,0,0,0,0,0,0
2021/10/13,14:06:40,-62.16,-60.44,-56.19,-58.22,0,0,0,0,0,0,0,0
2021/10/13,14:06:45,-62.21,-60.54,-56.27,-58.33,0,0,0,0,0,0,0,0
2021/10/13,14:06:50,-62.27,-60.63,-56.37,-58.43,0,0,0,0,0,0,0,0
2021/10/13,14:06:55,-62.43,-60.72,-56.45,-58.54,0,0,0,0,0,0,0,0
2021/10/13,14:07:00,-62.4,-60.8,-56.55,-58.63,0,0,0,0,0,0,0,0
2021/10/13,14:07:05,-62.43,-60.9,-56.64,-58.73,0,0,0,0,0,0,0,0
2021/10/13,14:07:10,-62.46,-60.99,-56.72,-58.82,0,0,0,0,0,0,0,0
2021/10/13,14:07:15,-62.49,-61.07,-56.81,-58.91,0,0,0,0,0,0,0,0
2021/10/13,14:07:20,-62.56,-61.17,-56.89,-59.01,0,0,0,0,0,0,0,0
2021/10/13,14:07:25,-62.68,-61.25,-56.97,-59.1,0,0,0,0,0,0,0,0
2021/10/13,14:07:30,-62.67,-61.32,-57.06,-59.2,0,0,0,0,0,0,0,0
2021/10/13,14:07:35,-62.81,-61.42,-57.13,-59.28,0,0,0,0,0,0,0,0
2021/10/13,14:07:40,-62.86,-61.48,-57.22,-59.37,0,0,0,0,0,0,0,0
2021/10/13,14:07:45,-62.83,-61.59,-57.3,-59.46,0,0,0,0,0,0,0,0
2021/10/13,14:07:50,-62.89,-61.54,-57.26,-59.43,0,0,0,0,0,0,0,0
2021/10/13,14:07:55,-63.1,-61.6,-57.34,-59.52,0,0,0,0,0,0,0,0
2021/10/13,14:08:00,-63.1,-61.68,-57.4,-59.6,0,0,0,0,0,0,0,0
2021/10/13,14:08:05,-63.13,-61.76,-57.5,-59.7,0,0,0,0,0,0,0,0
2021/10/13,14:08:10,-63.06,-61.84,-57.57,-59.79,0,0,0,0,0,0,0,0
2021/10/13,14:08:15,-63.1,-61.92,-57.65,-59.85,0,0,0,0,0,0,0,0
2021/10/13,14:08:20,-63.21,-61.98,-57.73,-59.95,0,0,0,0,0,0,0,0
2021/10/13,14:08:25,-63.35,-62.06,-57.81,-60.03,0,0,0,0,0,0,0,0
2021/10/13,14:08:30,-63.38,-62.16,-57.87,-60.12,0,0,0,0,0,0,0,0
2021/10/13,14:08:35,-63.49,-62.2,-57.95,-60.22,0,0,0,0,0,0,0,0
2021/10/13,14:08:40,-63.56,-62.28,-58.03,-60.28,0,0,0,0,0,0,0,0
2021/10/13,14:08:45,-63.73,-62.36,-58.08,-60.36,0,0,0,0,0,0,0,0
2021/10/13,14:08:50,-63.79,-62.43,-58.16,-60.44,0,0,0,0,0,0,0,0
2021/10/13,14:08:55,-63.79,-62.5,-58.23,-60.51,0,0,0,0,0,0,0,0
2021/10/13,14:09:00,-63.9,-62.58,-58.3,-60.59,0,0,0,0,0,0,0,0
2021/10/13,14:09:05,-63.82,-62.63,-58.36,-60.67,0,0,0,0,0,0,0,0
2021/10/13,14:09:10,-63.92,-62.71,-58.44,-60.75,0,0,0,0,0,0,0,0
2021/10/13,14:09:15,-63.86,-62.79,-58.5,-60.85,0,0,0,0,0,0,0,0
2021/10/13,14:09:20,-64,-62.85,-58.56,-60.91,0,0,0,0,0,0,0,0
2021/10/13,14:09:25,-64.08,-62.92,-58.64,-60.97,0,0,0,0,0,0,0,0
2021/10/13,14:09:30,-64.03,-62.98,-58.69,-61.05,0,0,0,0,0,0,0,0
2021/10/13,14:09:35,-64.19,-63.06,-58.77,-61.13,0,0,0,0,0,0,0,0
2021/10/13,14:09:40,-64.29,-63.12,-58.85,-61.21,0,0,0,0,0,0,0,0
2021/10/13,14:09:45,-64.35,-63.19,-58.91,-61.3,0,0,0,0,0,0,0,0
2021/10/13,14:09:50,-64.29,-63.25,-58.97,-61.35,0,0,0,0,0,0,0,0
2021/10/13,14:09:55,-64.32,-63.31,-59.03,-61.43,0,0,0,0,0,0,0,0
2021/10/13,14:10:00,-64.46,-63.36,-59.1,-61.49,0,0,0,0,0,0,0,0
2021/10/13,14:10:05,-64.52,-63.44,-59.14,-61.57,0,0,0,0,0,0,0,0
2021/10/13,14:10:10,-64.6,-63.5,-59.22,-61.65,0,0,0,0,0,0,0,0
2021/10/13,14:10:15,-64.62,-63.57,-59.29,-61.73,0,0,0,0,0,0,0,0
2021/10/13,14:10:20,-64.63,-63.63,-59.35,-61.78,0,0,0,0,0,0,0,0
2021/10/13,14:10:25,-64.76,-63.71,-59.41,-61.86,0,0,0,0,0,0,0,0
2021/10/13,14:10:30,-64.73,-63.76,-59.48,-61.94,0,0,0,0,0,0,0,0
2021/10/13,14:10:35,-64.76,-63.84,-59.55,-62,0,0,0,0,0,0,0,0
2021/10/13,14:10:40,-64.81,-63.88,-59.59,-62.06,0,0,0,0,0,0,0,0
2021/10/13,14:10:45,-64.83,-63.95,-59.66,-62.14,0,0,0,0,0,0,0,0
2021/10/13,14:10:50,-64.89,-63.99,-59.73,-62.2,0,0,0,0,0,0,0,0
2021/10/13,14:10:55,-64.92,-64.07,-59.79,-62.27,0,0,0,0,0,0,0,0
2021/10/13,14:11:00,-64.95,-64.12,-59.84,-62.35,0,0,0,0,0,0,0,0
2021/10/13,14:11:05,-64.97,-64.17,-59.9,-62.41,0,0,0,0,0,0,0,0
2021/10/13,14:11:10,-65.02,-64.23,-59.95,-62.46,0,0,0,0,0,0,0,0
2021/10/13,14:11:15,-65.05,-64.3,-60.01,-62.54,0,0,0,0,0,0,0,0
2021/10/13,14:11:20,-65.14,-64.38,-60.07,-62.62,0,0,0,0,0,0,0,0
2021/10/13,14:11:25,-65.24,-64.41,-60.14,-62.66,0,0,0,0,0,0,0,0
2021/10/13,14:11:30,-65.25,-64.47,-60.2,-62.73,0,0,0,0,0,0,0,0
2021/10/13,14:11:35,-65.33,-64.55,-60.23,-62.81,0,0,0,0,0,0,0,0
2021/10/13,14:11:40,-65.41,-64.61,-60.29,-62.85,0,0,0,0,0,0,0,0
2021/10/13,14:11:45,-65.41,-64.65,-60.36,-62.93,0,0,0,0,0,0,0,0
2021/10/13,14:11:50,-65.51,-64.71,-60.42,-63,0,0,0,0,0,0,0,0
2021/10/13,14:11:55,-65.49,-64.77,-60.47,-63.07,0,0,0,0,0,0,0,0
2021/10/13,14:12:00,-65.6,-64.84,-60.51,-63.11,0,0,0,0,0,0,0,0
2021/10/13,14:12:05,-65.6,-64.88,-60.58,-63.19,0,0,0,0,0,0,0,0
2021/10/13,14:12:10,-65.68,-64.95,-60.64,-63.25,0,0,0,0,0,0,0,0
2021/10/13,14:12:15,-65.68,-64.99,-60.69,-63.3,0,0,0,0,0,0,0,0
2021/10/13,14:12:20,-65.7,-65.04,-60.74,-63.36,0,0,0,0,0,0,0,0
2021/10/13,14:12:25,-65.72,-65.11,-60.8,-63.44,0,0,0,0,0,0,0,0
2021/10/13,14:12:30,-65.8,-65.17,-60.86,-63.5,0,0,0,0,0,0,0,0
2021/10/13,14:12:35,-65.83,-65.22,-60.91,-63.55,0,0,0,0,0,0,0,0
2021/10/13,14:12:40,-65.91,-65.27,-60.96,-63.61,0,0,0,0,0,0,0,0
2021/10/13,14:12:45,-65.91,-65.31,-61,-63.68,0,0,0,0,0,0,0,0
2021/10/13,14:12:50,-65.95,-65.38,-61.07,-63.72,0,0,0,0,0,0,0,0
2021/10/13,14:12:55,-65.99,-65.44,-61.11,-63.8,0,0,0,0,0,0,0,0
2021/10/13,14:13:00,-66.03,-65.49,-61.16,-63.85,0,0,0,0,0,0,0,0
2021/10/13,14:13:05,-66.05,-65.54,-61.22,-63.91,0,0,0,0,0,0,0,0
2021/10/13,14:13:10,-66.11,-65.6,-61.27,-63.96,0,0,0,0,0,0,0,0
2021/10/13,14:13:15,-66.13,-65.65,-61.32,-64.03,0,0,0,0,0,0,0,0
2021/10/13,14:13:20,-66.18,-65.71,-61.37,-64.09,0,0,0,0,0,0,0,0
2021/10/13,14:13:25,-66.26,-65.74,-61.43,-64.15,0,0,0,0,0,0,0,0
2021/10/13,14:13:30,-66.32,-65.81,-61.48,-64.2,0,0,0,0,0,0,0,0
2021/10/13,14:13:35,-66.32,-65.85,-61.54,-64.26,0,0,0,0,0,0,0,0
2021/10/13,14:13:40,-66.37,-65.92,-61.57,-64.33,0,0,0,0,0,0,0,0
2021/10/13,14:13:45,-66.4,-65.97,-61.64,-64.39,0,0,0,0,0,0,0,0
2021/10/13,14:13:50,-66.4,-66.01,-61.68,-64.44,0,0,0,0,0,0,0,0
2021/10/13,14:13:55,-66.43,-66.08,-61.75,-64.49,0,0,0,0,0,0,0,0
2021/10/13,14:14:00,-66.51,-66.12,-61.78,-64.55,0,0,0,0,0,0,0,0
2021/10/13,14:14:05,-66.59,-66.16,-61.82,-64.61,0,0,0,0,0,0,0,0
2021/10/13,14:14:10,-66.64,-66.22,-61.89,-64.66,0,0,0,0,0,0,0,0
2021/10/13,14:14:15,-66.69,-66.27,-61.94,-64.71,0,0,0,0,0,0,0,0
2021/10/13,14:14:20,-66.72,-66.33,-61.97,-64.77,0,0,0,0,0,0,0,0
2021/10/13,14:14:25,-66.82,-66.38,-62.01,-64.82,0,0,0,0,0,0,0,0
2021/10/13,14:14:30,-66.96,-66.54,-62.08,-64.87,0,0,0,0,0,0,0,0
2021/10/13,14:14:35,-66.96,-66.59,-62.13,-64.92,0,0,0,0,0,0,0,0
2021/10/13,14:14:40,-67,-66.64,-62.17,-64.98,0,0,0,0,0,0,0,0
2021/10/13,14:14:45,-66.98,-66.69,-62.2,-65.04,0,0,0,0,0,0,0,0
2021/10/13,14:14:50,-67.11,-66.74,-62.25,-65.07,0,0,0,0,0,0,0,0
2021/10/13,14:14:55,-67.17,-66.78,-62.3,-65.14,0,0,0,0,0,0,0,0
2021/10/13,14:15:00,-67.25,-66.85,-62.35,-65.2,0,0,0,0,0,0,0,0
2021/10/13,14:15:05,-67.3,-66.88,-62.39,-65.25,0,0,0,0,0,0,0,0
2021/10/13,14:15:10,-67.27,-66.93,-62.43,-65.3,0,0,0,0,0,0,0,0
2021/10/13,14:15:15,-67.28,-66.98,-62.47,-65.34,0,0,0,0,0,0,0,0
2021/10/13,14:15:20,-67.33,-67.02,-62.54,-65.41,0,0,0,0,0,0,0,0
2021/10/13,14:15:25,-67.4,-67.07,-62.58,-65.44,0,0,0,0,0,0,0,0
2021/10/13,14:15:30,-67.4,-67.12,-62.62,-65.49,0,0,0,0,0,0,0,0
2021/10/13,14:15:35,-67.41,-67.15,-62.65,-65.54,0,0,0,0,0,0,0,0
2021/10/13,14:15:40,-67.51,-67.2,-62.69,-65.58,0,0,0,0,0,0,0,0
2021/10/13,14:15:45,-67.54,-67.25,-62.74,-65.63,0,0,0,0,0,0,0,0
2021/10/13,14:15:50,-67.56,-67.29,-62.79,-65.69,0,0,0,0,0,0,0,0
2021/10/13,14:15:55,-67.54,-67.34,-62.84,-65.73,0,0,0,0,0,0,0,0
2021/10/13,14:16:00,-67.52,-67.37,-62.87,-65.79,0,0,0,0,0,0,0,0
2021/10/13,14:16:05,-67.64,-67.42,-62.9,-65.84,0,0,0,0,0,0,0,0
2021/10/13,14:16:10,-67.72,-67.49,-62.96,-65.89,0,0,0,0,0,0,0,0
2021/10/13,14:16:15,-67.75,-67.53,-63,-65.93,0,0,0,0,0,0,0,0
2021/10/13,14:16:20,-67.78,-67.58,-63.04,-65.98,0,0,0,0,0,0,0,0
2021/10/13,14:16:25,-67.83,-67.61,-63.07,-66.03,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,
マーカリスト,,,,,,,,,,,,,
日付,時刻,マーカテキスト,,,,,,,,,,,
